"","total_route","single_distance","single_cargo_weight","single_cargo_volume","total_travel_time"
"672",40,6.73192572471025,18.5,10.5,54.1121987620785
"673",19,0.738050914692701,63,36,36.0123008485782
"674",22,0.247911757357454,40.5,22.5,18.0041318626226
"675",25,0,21,12,30
"676",27,0.00681914025546695,34,19,40.0001136523376
"677",26,0.0145834503534164,47,27,36.0002430575059
"678",28,0.00778364486477345,40.5,22.5,16.0001297274144
"679",36,0.369202198027312,16.5,8.5,24.0061533699671
"680",43,0.180790180174527,27,15,48.0030131696696
"681",46,0.173351823995993,57.5,33.5,42.0028891970666
"682",44,0.173351823995993,49,28,44.0028891970666
"683",42,0.173150236297403,51,29,14.0028858372716
"684",51,0.236551344459157,14.5,7.5,48.0039425224077
"685",48,0.0516412420024031,58,34,28.0008606873667
"686",55,0.209251853865014,30,16,44.0034875308978
"687",53,0.00295865550029662,52.5,30.5,32.000049310925
"688",49,0.210019059052558,36.5,20.5,34.0035003176509
"689",30,0.760812022853442,39.5,22.5,50.0126802003809
"690",32,0.0978095354517292,58,33,32.0016301589242
"691",57,1.03566405310368,40,24,38.0172610675517
"692",59,0.518182180617462,44.5,25.5,18.008636369677
"693",62,0.0180764092728286,21.5,12.5,38.0003012734879
"694",64,0.0247607071004506,47,28,26.0004126784517
"695",60,0.0516020658732616,30.5,17.5,36.0008600344312
"696",68,0.49767483598414,43.5,25.5,54.0082945805997
"697",66,1.55745061950203,62.5,35.5,38.025957510325
"698",18,3.70944352660567,43.5,24.5,8.06182405877676
"699",20,0.00745006008635007,9,5,28.0001241676681
"700",24,0.0188720363545668,31,17,22.0003145339392
"701",23,0,25,14,10
"702",21,0.0188720363545668,10.5,5.5,50.0003145339392
"703",16,6.30900536586878,57.5,32.5,40.1051500894311
"704",2,7.38357416640973,46.5,26.5,26.1230595694402
"705",4,0.0200922709537829,28,15,14.0003348711826
"706",3,1.98993100276037,15,8,36.0331655167127
"707",5,1.97375300793636,41,23,22.0328958834656
"708",70,4.97936441930543,23.5,12.5,40.0829894069884
"709",77,0.181350483961075,46,26,8.00302250806602
"710",76,0,8,4,8
"711",71,0.181350483961075,8.5,4.5,20.003022508066
"712",87,0.321684998629316,20,10,26.0053614166438
"713",89,0.000657204757583497,30.5,17.5,16.0000109534126
"714",85,0.00570093971690682,19,11,24.0000950156619
"715",88,0.00167710246757162,30,18,14.0000279517078
"716",90,0.00789505583801325,14,7,38.000131584264
"717",83,0.543159591550895,42.5,23.5,20.0090526598592
"718",718,50.9626405359264,23,13,20.8493773422654

