,total_route,single_distance,single_cargo_weight,single_cargo_volume,total_travel_time
812,917,0,24,14,52
813,926,0,62,36,24
814,928,0,26,14,26
815,964,0.135182948,27.5,14.5,38.00225305
816,967,0,45.5,26.5,42
817,892,0.149575037,48,27,38.00249292
818,891,0,46.5,27.5,28
819,890,0,35,21,14
820,889,0,14,7,52
821,888,0,62,36,8
822,887,0,10,6,46
823,886,0,55.5,32.5,52
824,885,0,61.5,35.5,54
825,884,0,63.5,36.5,20
826,883,0,21.5,11.5,28
827,882,0,35,21,38
828,881,0,44.5,25.5,2
829,895,0.004128858,2,1,12.00006881
830,901,0,13.5,7.5,34
831,900,0,38.5,21.5,46
832,899,0,54.5,31.5,34
833,898,0,37.5,20.5,46
834,897,0,53,30,30
835,896,0,33.5,18.5,50
836,903,0.00353473,60,35,16.00005891
837,905,0,16.5,8.5,56
838,904,0,65,37,8
839,968,0.151251294,9,5,26.00252085
840,777,0.281170024,31,18,54.00468617
841,768,0.00602054,63,36,36.00010034
842,772,0.00078055,42.5,24.5,24.00001301
843,769,0.000874046,25.5,13.5,44.00001457
844,739,0.004517622,52.5,30.5,38.00007529
845,735,0.001606684,47.5,28.5,48.00002678
846,733,0.001080125,55.5,31.5,40.000018
847,770,0.007353923,50,30,40.00012257
848,767,0.002054368,46,26,42.00003424
849,734,0.00762403,48.5,27.5,10.00012707
850,736,0.00040605,10.5,5.5,6.000006767
851,740,0.001870895,6,3,48.00003118
852,738,0.000668031,57.5,33.5,46.00001113
853,653,0.048086403,55,32,34.00080144
854,651,0.002119824,38,21,22.00003533
855,863,0.146700663,25.5,14.5,46.00244501
856,865,0.002326523,55,32,18.00003878
857,867,0,18.5,9.5,6
858,872,0.000761216,6.5,3.5,48.00001269
859,871,0,57,33,32
860,869,0.000558984,35.5,19.5,36.00000932
861,875,0.023704983,40,22,54.00039508
862,870,0.023604691,64,37,14.00039341
863,830,0.058980242,16.5,9.5,38.000983
864,833,0,42.5,23.5,22
865,839,0.018653573,25.5,14.5,16.00031089
866,866,0.032982042,16.5,8.5,16.0005497
867,877,0.043164813,19.5,11.5,40.00071941
868,837,0.235602774,49.5,29.5,12.00392671
869,941,0.113526314,13.5,7.5,58.00189211
870,1001,0.253758162,68,39,28.0042293
871,943,0.219898758,30,16,14.00366498
872,925,0.047290357,17.5,10.5,24.00078817
873,924,0,30,18,48
874,923,0,57.5,33.5,38
875,922,0,47,28,46
876,921,0,56,33,58
877,920,0,67.5,38.5,26
878,919,0,29,16,8
879,918,0,8.5,4.5,50
880,927,0.001557807,59,34,38.00002596
881,916,0.000642489,46.5,27.5,22.00001071
882,915,0,27,16,10
883,914,0,10,5,22
884,913,0,26.5,15.5,36
885,912,0,40.5,22.5,26
886,911,0,29,16,42
887,930,0.001159104,47.5,26.5,18.00001932
888,944,0.048642779,21,12,28.00081071
889,948,0.109925716,35,21,42.0018321
890,1037,0.14215209,48,27,26.0023692
891,1036,0.005551932,31,18,34.00009253
892,1042,0.133708317,39.5,22.5,30.00222847
893,1060,0.023921086,33.5,18.5,24.00039868
894,1052,0.000481579,28.5,16.5,48.00000803
895,1059,0,56,32,10
896,1073,0.002077974,11.5,6.5,40.00003463
897,1061,0.242301276,45.5,25.5,32.00403835
898,1065,0,38,22,28
899,1067,0,34,20,32
900,1069,0,36,20,38
901,1058,0.000776731,47.5,28.5,1.29E-05
902,1057,0,0,0,36
903,1056,0,41.5,23.5,56
904,1055,0,65.5,37.5,24
905,1054,0,25,13,10
906,1053,0,10.5,5.5,28
907,1051,0.000125361,30,16,18.00000209
908,1050,0,19.5,10.5,26
909,1070,0.000889756,27.5,14.5,40.00001483
910,1049,0.002156343,48,28,22.00003594
911,1068,0.001478494,25.5,14.5,34.00002464
912,1066,0.000160526,38,21,6.000002675
913,1064,0.000125361,7,4,20.00000209
914,1063,0,20.5,10.5,12
915,1062,0,15,9,14
916,1095,0.373079895,15,8,22.006218
917,1097,0.077428047,22.5,11.5,26.00129047
918,1099,0.011268775,30,17,20.00018781
919,1190,0.078245627,25,15,34.00130409
920,1187,0.010494182,42.5,25.5,20.0001749
921,1186,0.002494796,24.5,14.5,52.00004158
922,1191,0.010494182,60,34,42.0001749
923,1188,0.002933895,50.5,29.5,20.0000489
924,1193,0.006405582,20.5,10.5,50.00010676
925,1196,0.004322838,60,35,36.00007205
926,1199,0.009320739,43.5,25.5,46.00015535
927,1185,0.024826867,53,30,0.000413781
928,1183,0.019843317,0,0,30.00033072
